trip_id,duration,start_time,end_time,start_station_id,start_lat,start_lon,end_station_id,end_lat,end_lon,bike_id,plan_duration,trip_route_category,passholder_type
87600445,720,1/1/2017 11:42,1/1/2017 11:54,3054,39.962502,-75.174202,3125,39.943909,-75.167351,5182,365,One Way,IndegoFlex
87600447,540,1/1/2017 11:42,1/1/2017 11:51,3058,39.967159,-75.170013,3004,39.953781,-75.163742,5279,30,One Way,Indego30
87600444,720,1/1/2017 11:42,1/1/2017 11:54,3030,39.93935,-75.157158,3045,39.947922,-75.162369,5324,30,One Way,Indego30
87606501,960,1/1/2017 11:44,1/1/2017 12:00,3121,39.97274,-75.17939,3063,39.946331,-75.1698,11172,30,One Way,Indego30
87600442,480,1/1/2017 11:44,1/1/2017 11:52,3062,39.951969,-75.179428,3004,39.953781,-75.163742,3350,30,One Way,Indego30
87612647,7620,1/1/2017 11:45,1/1/2017 13:52,3102,39.968182,-75.180344,3102,39.968182,-75.180344,3391,0,Round Trip,Walk-up
87606500,1020,1/1/2017 11:45,1/1/2017 12:02,3098,39.934311,-75.160423,3053,39.932308,-75.181541,2591,0,One Way,Walk-up
87612643,7500,1/1/2017 11:46,1/1/2017 13:51,3102,39.968182,-75.180344,3102,39.968182,-75.180344,2576,0,Round Trip,Walk-up
87606498,960,1/1/2017 11:46,1/1/2017 12:02,3098,39.934311,-75.160423,3053,39.932308,-75.181541,11022,0,One Way,Walk-up
87600441,420,1/1/2017 11:46,1/1/2017 11:53,3064,39.9384,-75.173271,3023,39.950481,-75.172859,3630,0,One Way,Walk-up
87600438,360,1/1/2017 11:50,1/1/2017 11:56,3064,39.9384,-75.173271,3053,39.932308,-75.181541,5158,0,One Way,Walk-up
87600437,420,1/1/2017 11:51,1/1/2017 11:58,3045,39.947922,-75.162369,3028,39.940609,-75.149582,3369,30,One Way,Indego30
87600436,120,1/1/2017 11:52,1/1/2017 11:54,3102,39.968182,-75.180344,3102,39.968182,-75.180344,3636,30,Round Trip,Indego30
87606492,300,1/1/2017 11:56,1/1/2017 12:01,3064,39.9384,-75.173271,3066,39.94561,-75.173477,2564,30,One Way,Indego30
87606485,1080,1/1/2017 12:02,1/1/2017 12:20,3018,39.952728,-75.15979,3028,39.940609,-75.149582,5154,30,One Way,Indego30
87606484,1320,1/1/2017 12:05,1/1/2017 12:27,3102,39.968182,-75.180344,3032,39.945271,-75.17971,5200,30,One Way,Indego30
87606480,840,1/1/2017 12:07,1/1/2017 12:21,3070,39.960621,-75.139832,3018,39.952728,-75.15979,3693,30,One Way,Indego30
87606481,840,1/1/2017 12:07,1/1/2017 12:21,3070,39.960621,-75.139832,3018,39.952728,-75.15979,3735,30,One Way,Indego30
87606476,2640,1/1/2017 12:10,1/1/2017 12:54,3122,39.980621,-75.1735,3123,39.980042,-75.170883,2701,30,One Way,Indego30
87606477,780,1/1/2017 12:10,1/1/2017 12:23,3050,39.953388,-75.154259,3099,39.93401,-75.15094,3731,30,One Way,Indego30
87606473,540,1/1/2017 12:10,1/1/2017 12:19,3022,39.95472,-75.183228,3009,39.955761,-75.189819,3718,30,One Way,Indego30
87606472,660,1/1/2017 12:10,1/1/2017 12:21,3102,39.968182,-75.180344,3062,39.951969,-75.179428,3636,30,One Way,Indego30
87606470,1620,1/1/2017 12:12,1/1/2017 12:39,3066,39.94561,-75.173477,3078,39.953548,-75.171921,2642,0,One Way,Walk-up
87606466,540,1/1/2017 12:13,1/1/2017 12:22,3061,39.95425,-75.177612,3108,39.953159,-75.165512,3336,30,One Way,Indego30
87606467,240,1/1/2017 12:13,1/1/2017 12:17,3053,39.932308,-75.181541,3043,39.93082,-75.174744,3517,30,One Way,Indego30
87606469,420,1/1/2017 12:13,1/1/2017 12:20,3102,39.968182,-75.180344,3075,39.967178,-75.161247,11025,30,One Way,Indego30
87606468,1560,1/1/2017 12:13,1/1/2017 12:39,3066,39.94561,-75.173477,3078,39.953548,-75.171921,2564,0,One Way,Walk-up
87606464,540,1/1/2017 12:14,1/1/2017 12:23,3040,39.962891,-75.166061,3018,39.952728,-75.15979,3323,0,One Way,Walk-up
87606465,360,1/1/2017 12:14,1/1/2017 12:20,3102,39.968182,-75.180344,3075,39.967178,-75.161247,3462,0,One Way,Walk-up
87606463,480,1/1/2017 12:17,1/1/2017 12:25,3023,39.950481,-75.172859,3064,39.9384,-75.173271,3481,30,One Way,Indego30
87606461,480,1/1/2017 12:18,1/1/2017 12:26,3086,39.940189,-75.166908,3086,39.940189,-75.166908,11033,30,Round Trip,Indego30
87606460,480,1/1/2017 12:18,1/1/2017 12:26,3121,39.97274,-75.17939,3054,39.962502,-75.174202,3539,30,One Way,Indego30
87606462,120,1/1/2017 12:18,1/1/2017 12:20,3024,39.948219,-75.209084,3024,39.948219,-75.209084,3521,30,Round Trip,Indego30
87606458,300,1/1/2017 12:20,1/1/2017 12:25,3049,39.945091,-75.142502,3052,39.947319,-75.156952,5371,30,One Way,Indego30
87606457,1260,1/1/2017 12:20,1/1/2017 12:41,3102,39.968182,-75.180344,3063,39.946331,-75.1698,3475,30,One Way,Indego30
87606459,480,1/1/2017 12:20,1/1/2017 12:28,3009,39.955761,-75.189819,3006,39.952202,-75.20311,2651,30,One Way,Indego30
87612599,2820,1/1/2017 12:23,1/1/2017 13:10,3010,39.947109,-75.166183,3057,39.963711,-75.181602,3554,0,One Way,Walk-up
87612600,2820,1/1/2017 12:23,1/1/2017 13:10,3010,39.947109,-75.166183,3057,39.963711,-75.181602,2610,0,One Way,Walk-up
87606454,240,1/1/2017 12:24,1/1/2017 12:28,3063,39.946331,-75.1698,3064,39.9384,-75.173271,2654,30,One Way,Indego30
87606455,1020,1/1/2017 12:24,1/1/2017 12:41,3102,39.968182,-75.180344,3063,39.946331,-75.1698,5275,0,One Way,Walk-up
87606453,960,1/1/2017 12:26,1/1/2017 12:42,3037,39.954239,-75.161377,3014,39.958858,-75.173691,5214,365,One Way,IndegoFlex
87606452,1680,1/1/2017 12:27,1/1/2017 12:55,3121,39.97274,-75.17939,3026,39.94138,-75.145638,3642,30,One Way,Indego30
87606451,960,1/1/2017 12:27,1/1/2017 12:43,3023,39.950481,-75.172859,3068,39.93549,-75.167107,5193,30,One Way,Indego30
87612595,2640,1/1/2017 12:27,1/1/2017 13:11,3102,39.968182,-75.180344,3101,39.942951,-75.159554,3407,30,One Way,Indego30
87606450,1560,1/1/2017 12:29,1/1/2017 12:55,3121,39.97274,-75.17939,3026,39.94138,-75.145638,3588,30,One Way,Indego30
87606448,360,1/1/2017 12:32,1/1/2017 12:38,3010,39.947109,-75.166183,3064,39.9384,-75.173271,3730,30,One Way,Indego30
87612588,1680,1/1/2017 12:33,1/1/2017 13:01,3124,39.95295,-75.139793,3026,39.94138,-75.145638,3283,30,One Way,Indego30
87606447,480,1/1/2017 12:33,1/1/2017 12:41,3068,39.93549,-75.167107,3007,39.945171,-75.159927,2521,30,One Way,Indego30
87606446,600,1/1/2017 12:34,1/1/2017 12:44,3026,39.94138,-75.145638,3068,39.93549,-75.167107,5366,30,One Way,Indego30
87612586,2220,1/1/2017 12:34,1/1/2017 13:11,3074,39.955109,-75.209869,3020,39.948872,-75.189857,3416,0,One Way,Walk-up
87612585,2160,1/1/2017 12:35,1/1/2017 13:11,3074,39.955109,-75.209869,3020,39.948872,-75.189857,3311,0,One Way,Walk-up
87606445,1020,1/1/2017 12:36,1/1/2017 12:53,3053,39.932308,-75.181541,3054,39.962502,-75.174202,5158,30,One Way,Indego30
87606444,960,1/1/2017 12:37,1/1/2017 12:53,3053,39.932308,-75.181541,3086,39.940189,-75.166908,5278,30,One Way,Indego30
87606443,840,1/1/2017 12:39,1/1/2017 12:53,3053,39.932308,-75.181541,3086,39.940189,-75.166908,2474,0,One Way,Walk-up
87625157,11160,1/1/2017 12:40,1/1/2017 15:46,3053,39.932308,-75.181541,3037,39.954239,-75.161377,5284,30,One Way,Indego30
87606442,900,1/1/2017 12:40,1/1/2017 12:55,3039,39.97121,-75.159698,3050,39.953388,-75.154259,5399,30,One Way,Indego30
87606441,540,1/1/2017 12:41,1/1/2017 12:50,3112,39.953732,-75.218246,3006,39.952202,-75.20311,3631,30,One Way,Indego30
87612578,1260,1/1/2017 12:42,1/1/2017 13:03,3026,39.94138,-75.145638,3007,39.945171,-75.159927,3385,0,One Way,Walk-up
87612577,1140,1/1/2017 12:42,1/1/2017 13:01,3047,39.95071,-75.149208,3045,39.947922,-75.162369,3315,0,One Way,Walk-up
87606440,120,1/1/2017 12:42,1/1/2017 12:44,3063,39.946331,-75.1698,3010,39.947109,-75.166183,3475,30,One Way,Indego30
87612575,1080,1/1/2017 12:43,1/1/2017 13:01,3047,39.95071,-75.149208,3045,39.947922,-75.162369,3444,0,One Way,Walk-up
87612576,1200,1/1/2017 12:43,1/1/2017 13:03,3026,39.94138,-75.145638,3007,39.945171,-75.159927,3435,0,One Way,Walk-up
87606439,480,1/1/2017 12:45,1/1/2017 12:53,3046,39.950119,-75.144722,3052,39.947319,-75.156952,11036,30,One Way,Indego30
87606437,600,1/1/2017 12:46,1/1/2017 12:56,3010,39.947109,-75.166183,3022,39.95472,-75.183228,3314,30,One Way,Indego30
87606438,420,1/1/2017 12:46,1/1/2017 12:53,3046,39.950119,-75.144722,3052,39.947319,-75.156952,3666,0,One Way,Walk-up
87612571,1020,1/1/2017 12:48,1/1/2017 13:05,3023,39.950481,-75.172859,3068,39.93549,-75.167107,3630,0,One Way,Walk-up
87612570,780,1/1/2017 12:50,1/1/2017 13:03,3078,39.953548,-75.171921,3012,39.942181,-75.177467,2642,0,One Way,Walk-up
87612569,720,1/1/2017 12:51,1/1/2017 13:03,3078,39.953548,-75.171921,3012,39.942181,-75.177467,2564,0,One Way,Walk-up
87612568,1920,1/1/2017 12:51,1/1/2017 13:23,3009,39.955761,-75.189819,3021,39.953899,-75.169022,2677,0,One Way,Walk-up
87612567,720,1/1/2017 12:51,1/1/2017 13:03,3078,39.953548,-75.171921,3012,39.942181,-75.177467,2505,0,One Way,Walk-up
87612566,1860,1/1/2017 12:52,1/1/2017 13:23,3009,39.955761,-75.189819,3021,39.953899,-75.169022,3426,0,One Way,Walk-up
87612565,3600,1/1/2017 12:53,1/1/2017 13:53,3047,39.95071,-75.149208,3000,,,5369,0,One Way,Walk-up
87612562,2160,1/1/2017 12:54,1/1/2017 13:30,3047,39.95071,-75.149208,3057,39.963711,-75.181602,5346,0,One Way,Walk-up
87612563,2340,1/1/2017 12:54,1/1/2017 13:33,3123,39.980042,-75.170883,3122,39.980621,-75.1735,2701,30,One Way,Indego30
87612561,2100,1/1/2017 12:55,1/1/2017 13:30,3047,39.95071,-75.149208,3057,39.963711,-75.181602,5139,0,One Way,Walk-up
87612559,360,1/1/2017 12:56,1/1/2017 13:02,3101,39.942951,-75.159554,3045,39.947922,-75.162369,2596,30,One Way,Indego30
87612558,2040,1/1/2017 12:56,1/1/2017 13:30,3047,39.95071,-75.149208,3057,39.963711,-75.181602,3356,0,One Way,Walk-up
87612560,2040,1/1/2017 12:56,1/1/2017 13:30,3047,39.95071,-75.149208,3057,39.963711,-75.181602,3299,0,One Way,Walk-up
87612556,660,1/1/2017 12:57,1/1/2017 13:08,3121,39.97274,-75.17939,3059,39.96265,-75.161743,3639,30,One Way,Indego30
87612557,1980,1/1/2017 12:57,1/1/2017 13:30,3047,39.95071,-75.149208,3057,39.963711,-75.181602,3595,0,One Way,Walk-up
87612555,1500,1/1/2017 12:58,1/1/2017 13:23,3093,39.988369,-75.187012,3093,39.988369,-75.187012,3454,30,Round Trip,Indego30
87612553,780,1/1/2017 12:58,1/1/2017 13:11,3039,39.97121,-75.159698,3070,39.960621,-75.139832,2554,30,One Way,Indego30
87612552,660,1/1/2017 12:59,1/1/2017 13:10,3069,39.937038,-75.150383,3098,39.934311,-75.160423,5288,0,One Way,Walk-up
87612550,660,1/1/2017 13:00,1/1/2017 13:11,3099,39.93401,-75.15094,3046,39.950119,-75.144722,5240,0,One Way,Walk-up
87612551,540,1/1/2017 13:00,1/1/2017 13:09,3069,39.937038,-75.150383,3098,39.934311,-75.160423,2522,30,One Way,Indego30
87612548,600,1/1/2017 13:01,1/1/2017 13:11,3099,39.93401,-75.15094,3046,39.950119,-75.144722,11014,0,One Way,Walk-up
87612549,1020,1/1/2017 13:01,1/1/2017 13:18,3074,39.955109,-75.209869,3027,39.957081,-75.201767,2709,0,One Way,Walk-up
87612546,840,1/1/2017 13:02,1/1/2017 13:16,3045,39.947922,-75.162369,3073,39.96143,-75.15242,3681,30,One Way,Indego30
87612547,720,1/1/2017 13:02,1/1/2017 13:14,3073,39.96143,-75.15242,3033,39.95005,-75.156723,3565,0,One Way,Walk-up
87638072,14520,1/1/2017 13:03,1/1/2017 17:05,3073,39.96143,-75.15242,3033,39.95005,-75.156723,5390,0,One Way,Walk-up
87612544,1020,1/1/2017 13:04,1/1/2017 13:21,3078,39.953548,-75.171921,3068,39.93549,-75.167107,5217,0,One Way,Walk-up
87612545,1440,1/1/2017 13:04,1/1/2017 13:28,3006,39.952202,-75.20311,3023,39.950481,-75.172859,3631,30,One Way,Indego30
87612541,2400,1/1/2017 13:06,1/1/2017 13:46,3034,39.933151,-75.162483,3101,39.942951,-75.159554,5291,30,One Way,Indego30
87612540,720,1/1/2017 13:06,1/1/2017 13:18,3074,39.955109,-75.209869,3027,39.957081,-75.201767,5344,0,One Way,Walk-up
87612543,360,1/1/2017 13:06,1/1/2017 13:12,3040,39.962891,-75.166061,3021,39.953899,-75.169022,5318,30,One Way,Indego30
87612542,540,1/1/2017 13:06,1/1/2017 13:15,3032,39.945271,-75.17971,3108,39.953159,-75.165512,3438,30,One Way,Indego30
87612539,480,1/1/2017 13:06,1/1/2017 13:14,3034,39.933151,-75.162483,3045,39.947922,-75.162369,3572,30,One Way,Indego30
87612538,600,1/1/2017 13:07,1/1/2017 13:17,3027,39.957081,-75.201767,3038,39.947811,-75.194092,2601,30,One Way,Indego30
87612537,360,1/1/2017 13:08,1/1/2017 13:14,3030,39.93935,-75.157158,3045,39.947922,-75.162369,3463,30,One Way,Indego30
87612536,480,1/1/2017 13:08,1/1/2017 13:16,3061,39.95425,-75.177612,3029,39.9538,-75.194794,5157,30,One Way,Indego30
87612534,60,1/1/2017 13:09,1/1/2017 13:10,3098,39.934311,-75.160423,3098,39.934311,-75.160423,2522,30,Round Trip,Indego30
87612535,720,1/1/2017 13:09,1/1/2017 13:21,3078,39.953548,-75.171921,3068,39.93549,-75.167107,5415,0,One Way,Walk-up
87612533,1500,1/1/2017 13:10,1/1/2017 13:35,3060,39.959229,-75.170357,3062,39.951969,-75.179428,5199,30,One Way,Indego30
87612532,360,1/1/2017 13:12,1/1/2017 13:18,3023,39.950481,-75.172859,3045,39.947922,-75.162369,5224,30,One Way,Indego30
87612531,420,1/1/2017 13:17,1/1/2017 13:24,3064,39.9384,-75.173271,3032,39.945271,-75.17971,5410,30,One Way,Indego30
87612529,840,1/1/2017 13:18,1/1/2017 13:32,3058,39.967159,-75.170013,3023,39.950481,-75.172859,2694,0,One Way,Walk-up
87612530,1020,1/1/2017 13:18,1/1/2017 13:35,3026,39.94138,-75.145638,3124,39.95295,-75.139793,3283,30,One Way,Indego30
87612526,1740,1/1/2017 13:19,1/1/2017 13:48,3046,39.950119,-75.144722,3101,39.942951,-75.159554,3514,0,One Way,Walk-up
87612528,600,1/1/2017 13:19,1/1/2017 13:29,3022,39.95472,-75.183228,3051,39.967442,-75.175072,5215,0,One Way,Walk-up
87612527,420,1/1/2017 13:19,1/1/2017 13:26,3012,39.942181,-75.177467,3078,39.953548,-75.171921,5300,30,One Way,Indego30
87612525,720,1/1/2017 13:20,1/1/2017 13:32,3078,39.953548,-75.171921,3024,39.948219,-75.209084,3390,30,One Way,Indego30
87612524,1680,1/1/2017 13:20,1/1/2017 13:48,3046,39.950119,-75.144722,3101,39.942951,-75.159554,11014,0,One Way,Walk-up
87612523,720,1/1/2017 13:21,1/1/2017 13:33,3004,39.953781,-75.163742,3062,39.951969,-75.179428,3350,30,One Way,Indego30
87612522,300,1/1/2017 13:21,1/1/2017 13:26,3046,39.950119,-75.144722,3047,39.95071,-75.149208,5240,0,One Way,Walk-up
87625096,6300,1/1/2017 13:22,1/1/2017 15:07,3027,39.957081,-75.201767,3054,39.962502,-75.174202,3724,0,One Way,Walk-up
87625095,6180,1/1/2017 13:23,1/1/2017 15:06,3027,39.957081,-75.201767,3054,39.962502,-75.174202,3306,0,One Way,Walk-up
87612521,360,1/1/2017 13:23,1/1/2017 13:29,3075,39.967178,-75.161247,3051,39.967442,-75.175072,11025,30,One Way,Indego30
87612520,360,1/1/2017 13:23,1/1/2017 13:29,3041,39.968491,-75.13546,3065,39.970699,-75.151711,5347,30,One Way,Indego30
87612518,1260,1/1/2017 13:25,1/1/2017 13:46,3010,39.947109,-75.166183,3010,39.947109,-75.166183,3548,0,Round Trip,Walk-up
87612519,420,1/1/2017 13:25,1/1/2017 13:32,3005,39.94733,-75.144028,3045,39.947922,-75.162369,2543,30,One Way,Indego30
87612517,720,1/1/2017 13:27,1/1/2017 13:39,3057,39.963711,-75.181602,3021,39.953899,-75.169022,2547,0,One Way,Walk-up
87612516,360,1/1/2017 13:27,1/1/2017 13:33,3023,39.950481,-75.172859,3012,39.942181,-75.177467,3645,30,One Way,Indego30
87612515,300,1/1/2017 13:28,1/1/2017 13:33,3023,39.950481,-75.172859,3012,39.942181,-75.177467,3296,30,One Way,Indego30
87612514,720,1/1/2017 13:29,1/1/2017 13:41,3121,39.97274,-75.17939,3023,39.950481,-75.172859,2550,0,One Way,Walk-up
87612511,660,1/1/2017 13:30,1/1/2017 13:41,3032,39.945271,-75.17971,3010,39.947109,-75.166183,3628,30,One Way,Indego30
87612512,660,1/1/2017 13:30,1/1/2017 13:41,3032,39.945271,-75.17971,3010,39.947109,-75.166183,3331,30,One Way,Indego30
87612513,1560,1/1/2017 13:30,1/1/2017 13:56,3063,39.946331,-75.1698,3059,39.96265,-75.161743,5275,0,One Way,Walk-up
87612510,300,1/1/2017 13:31,1/1/2017 13:36,3064,39.9384,-75.173271,3063,39.946331,-75.1698,3481,30,One Way,Indego30
87612509,1440,1/1/2017 13:32,1/1/2017 13:56,3063,39.946331,-75.1698,3059,39.96265,-75.161743,3726,0,One Way,Walk-up
87612508,1200,1/1/2017 13:36,1/1/2017 13:56,3058,39.967159,-75.170013,3108,39.953159,-75.165512,5331,30,One Way,Indego30
87612507,540,1/1/2017 13:38,1/1/2017 13:47,3051,39.967442,-75.175072,3000,,,5215,30,One Way,Indego30
87618739,1440,1/1/2017 13:38,1/1/2017 14:02,3057,39.963711,-75.181602,3004,39.953781,-75.163742,3554,0,One Way,Walk-up
87618740,1440,1/1/2017 13:38,1/1/2017 14:02,3057,39.963711,-75.181602,3004,39.953781,-75.163742,2610,0,One Way,Walk-up
87612506,420,1/1/2017 13:39,1/1/2017 13:46,3052,39.947319,-75.156952,3034,39.933151,-75.162483,2670,30,One Way,Indego30
87638023,15420,1/1/2017 13:39,1/1/2017 17:56,3106,39.991791,-75.186371,3018,39.952728,-75.15979,2638,0,One Way,Walk-up
87638019,15360,1/1/2017 13:40,1/1/2017 17:56,3106,39.991791,-75.186371,3018,39.952728,-75.15979,5305,0,One Way,Walk-up
87618732,2760,1/1/2017 13:41,1/1/2017 14:27,3053,39.932308,-75.181541,3100,39.927769,-75.151031,2639,0,One Way,Walk-up
87612504,120,1/1/2017 13:41,1/1/2017 13:43,3070,39.960621,-75.139832,3110,39.96175,-75.136414,2721,30,One Way,Indego30
87618728,2640,1/1/2017 13:43,1/1/2017 14:27,3053,39.932308,-75.181541,3100,39.927769,-75.151031,11022,0,One Way,Walk-up
87618726,1200,1/1/2017 13:44,1/1/2017 14:04,3068,39.93549,-75.167107,3055,39.951118,-75.154572,5193,30,One Way,Indego30
87618725,2520,1/1/2017 13:45,1/1/2017 14:27,3053,39.932308,-75.181541,3100,39.927769,-75.151031,3439,0,One Way,Walk-up
87618722,2640,1/1/2017 13:46,1/1/2017 14:30,3005,39.94733,-75.144028,3026,39.94138,-75.145638,3570,0,One Way,Walk-up
87618723,1020,1/1/2017 13:46,1/1/2017 14:03,3039,39.97121,-75.159698,3057,39.963711,-75.181602,3319,0,One Way,Walk-up
87618720,1260,1/1/2017 13:46,1/1/2017 14:07,3056,39.976688,-75.158127,3070,39.960621,-75.139832,3279,0,One Way,Walk-up
87651257,19500,1/1/2017 13:46,1/1/2017 19:11,3053,39.932308,-75.181541,3100,39.927769,-75.151031,2591,0,One Way,Walk-up
87618717,1260,1/1/2017 13:47,1/1/2017 14:08,3056,39.976688,-75.158127,3070,39.960621,-75.139832,5298,0,One Way,Walk-up
87618719,2580,1/1/2017 13:47,1/1/2017 14:30,3005,39.94733,-75.144028,3026,39.94138,-75.145638,2561,0,One Way,Walk-up
87618718,900,1/1/2017 13:47,1/1/2017 14:02,3039,39.97121,-75.159698,3057,39.963711,-75.181602,3660,0,One Way,Walk-up
87612499,300,1/1/2017 13:50,1/1/2017 13:55,3043,39.93082,-75.174744,3064,39.9384,-75.173271,3427,0,One Way,Walk-up
87618714,600,1/1/2017 13:51,1/1/2017 14:01,3059,39.96265,-75.161743,3037,39.954239,-75.161377,5282,30,One Way,Indego30
87618715,900,1/1/2017 13:51,1/1/2017 14:06,3036,39.968441,-75.140007,3015,39.94735,-75.148857,5420,0,One Way,Walk-up
87618713,840,1/1/2017 13:52,1/1/2017 14:06,3036,39.968441,-75.140007,3015,39.94735,-75.148857,5345,0,One Way,Walk-up
87618712,2640,1/1/2017 13:53,1/1/2017 14:37,3097,39.978882,-75.133392,3018,39.952728,-75.15979,5363,0,One Way,Walk-up
87618711,2580,1/1/2017 13:54,1/1/2017 14:37,3097,39.978882,-75.133392,3018,39.952728,-75.15979,2587,0,One Way,Walk-up
87618710,2640,1/1/2017 13:54,1/1/2017 14:38,3097,39.978882,-75.133392,3018,39.952728,-75.15979,2579,0,One Way,Walk-up
87618709,2460,1/1/2017 13:56,1/1/2017 14:37,3097,39.978882,-75.133392,3018,39.952728,-75.15979,3618,0,One Way,Walk-up
87618708,2460,1/1/2017 13:56,1/1/2017 14:37,3097,39.978882,-75.133392,3018,39.952728,-75.15979,3594,0,One Way,Walk-up
87618707,2400,1/1/2017 13:57,1/1/2017 14:37,3097,39.978882,-75.133392,3018,39.952728,-75.15979,5299,0,One Way,Walk-up
87618706,420,1/1/2017 13:59,1/1/2017 14:06,3036,39.968441,-75.140007,3073,39.96143,-75.15242,5277,30,One Way,Indego30
87637989,10920,1/1/2017 14:00,1/1/2017 17:02,3010,39.947109,-75.166183,3000,,,3331,0,One Way,Walk-up
87618705,600,1/1/2017 14:00,1/1/2017 14:10,3098,39.934311,-75.160423,3015,39.94735,-75.148857,3312,30,One Way,Indego30
87618704,2160,1/1/2017 14:01,1/1/2017 14:37,3097,39.978882,-75.133392,3018,39.952728,-75.15979,3702,0,One Way,Walk-up
87618701,300,1/1/2017 14:02,1/1/2017 14:07,3067,39.964111,-75.19973,3067,39.964111,-75.19973,2493,30,Round Trip,Indego30
87618702,780,1/1/2017 14:02,1/1/2017 14:15,3056,39.976688,-75.158127,3121,39.97274,-75.17939,3504,30,One Way,Indego30
87618700,480,1/1/2017 14:04,1/1/2017 14:12,3045,39.947922,-75.162369,3030,39.93935,-75.157158,3463,30,One Way,Indego30
87618698,1560,1/1/2017 14:04,1/1/2017 14:30,3010,39.947109,-75.166183,3015,39.94735,-75.148857,3548,0,One Way,Walk-up
87618697,1440,1/1/2017 14:05,1/1/2017 14:29,3010,39.947109,-75.166183,3015,39.94735,-75.148857,3475,0,One Way,Walk-up
87618696,540,1/1/2017 14:06,1/1/2017 14:15,3108,39.953159,-75.165512,3010,39.947109,-75.166183,5331,30,One Way,Indego30
87618695,1320,1/1/2017 14:07,1/1/2017 14:29,3064,39.9384,-75.173271,3074,39.955109,-75.209869,3427,30,One Way,Indego30
87618693,1320,1/1/2017 14:07,1/1/2017 14:29,3064,39.9384,-75.173271,3074,39.955109,-75.209869,2654,30,One Way,Indego30
87618694,1440,1/1/2017 14:07,1/1/2017 14:31,3010,39.947109,-75.166183,3015,39.94735,-75.148857,2692,0,One Way,Walk-up
87618690,960,1/1/2017 14:08,1/1/2017 14:24,3038,39.947811,-75.194092,3120,39.97522,-75.186691,2601,30,One Way,Indego30
87618692,1320,1/1/2017 14:08,1/1/2017 14:30,3010,39.947109,-75.166183,3015,39.94735,-75.148857,11019,0,One Way,Walk-up
87618689,1380,1/1/2017 14:08,1/1/2017 14:31,3043,39.93082,-75.174744,3043,39.93082,-75.174744,2637,30,Round Trip,Indego30
87618691,780,1/1/2017 14:08,1/1/2017 14:21,3109,39.974861,-75.205238,3117,39.978409,-75.223991,2723,30,One Way,Indego30
87618688,1620,1/1/2017 14:08,1/1/2017 14:35,3010,39.947109,-75.166183,3005,39.94733,-75.144028,11027,0,One Way,Walk-up
87618687,1260,1/1/2017 14:11,1/1/2017 14:32,3007,39.945171,-75.159927,3088,39.969841,-75.1418,5257,30,One Way,Indego30
87618686,360,1/1/2017 14:12,1/1/2017 14:18,3051,39.967442,-75.175072,3051,39.967442,-75.175072,2516,0,Round Trip,Walk-up
87618685,420,1/1/2017 14:13,1/1/2017 14:20,3051,39.967442,-75.175072,3051,39.967442,-75.175072,2494,0,Round Trip,Walk-up
87618684,1620,1/1/2017 14:14,1/1/2017 14:41,3102,39.968182,-75.180344,3068,39.93549,-75.167107,3395,30,One Way,Indego30
87618683,1020,1/1/2017 14:18,1/1/2017 14:35,3045,39.947922,-75.162369,3088,39.969841,-75.1418,2596,0,One Way,Walk-up
87618682,1020,1/1/2017 14:18,1/1/2017 14:35,3049,39.945091,-75.142502,3023,39.950481,-75.172859,5338,0,One Way,Walk-up
